hotel_id;Unnamed: 0;room_id;hotel_name;city_name;accommodation_type;room_name;room_surface_in_m2;room_facilities
10855352;68;1085535202;Apto elegante e com vista para o mar ECR1904;Itapema;apartment;Apartamento;70.0;['Ar-condicionado', 'Vista do mar', 'Sofá', 'Cozinha', 'Forno', 'Banheiro privativo', 'Área de estar', 'Cesto de lixo', 'Toalhas', 'Travesseiro comum', 'Mesa de jantar', 'Micro-ondas', 'Chuveiro', 'Fogão', 'Ferro de passar roupa', 'Roupa de cama', 'Utensílios de cozinha', 'Churrasqueira', 'Vaso sanitário', 'TV', 'Geladeira', 'Taças de vinho', 'Secador de cabelo', 'Acessível por elevador', 'Área para refeições', 'Varal para secar roupas', 'Máquina de lavar roupas', 'Guarda-roupa ou armário', 'Internet']
10846486;69;1084648602;Apto em otima localização em Meia Praia EIO6031;Itapema;apartment;Apartamento;102.0;['Roupa de cama', 'Ar-condicionado', 'Cesto de lixo', 'Banheiro privativo', 'Área para refeições', 'Arara para roupas', 'Churrasqueira', 'Sofá', 'Secador de cabelo', 'Internet', 'TV', 'Torradeira', 'Varal para secar roupas', 'Papel higiênico', 'Forno', 'Utensílios de cozinha', 'Cozinha', 'Geladeira', 'Fogão', 'Máquina de lavar roupas', 'Varanda', 'Toalhas', 'Guarda-roupa ou armário', 'Ferro de passar roupa', 'Micro-ondas']
10846046;71;1084604602;Apto próx a Praia dos Ingleses Floripa-SC RAV105;Florianópolis;apartment;Apartamento;60.0;['Andares superiores acessíveis somente por escada', 'Área para refeições', 'Chuveiro', 'Roupa de cama', 'Utensílios de cozinha', 'Ar-condicionado', 'Ventilador', 'Vaso sanitário', 'Closet', 'Forno', 'Ferro de passar roupa', 'Banheiro privativo', 'Cozinha', 'Micro-ondas', 'Secador de cabelo', 'Guarda-roupa ou armário', 'TV de tela plana', 'Mesa de jantar', 'Varanda', 'Sofá', 'Toalhas', 'Fogão', 'Máquina de lavar roupas']
10845968;72;1084596802;Apto com churrasqueira nos ingleses TLM303;Florianópolis;apartment;Apartamento;65.0;[]
10844202;74;1084420202;Casa de férias com piscina e churrasqueira ROM591;Florianópolis;holiday_home;Villa Deluxe;300.0;['Cesto de lixo', 'Internet', 'Vaso sanitário', 'Área para refeições', 'Toalhas', 'Roupa de cama', 'Banheiro privativo', 'Varal para secar roupas', 'Máquina de café', 'Guarda-roupa ou armário', 'Travesseiro comum', 'Sofá', 'TV', 'Taças de vinho', 'Área de estar', 'Chuveiro', 'Utensílios de cozinha', 'Máquina de lavar roupas', 'Forno', 'Micro-ondas', 'Varanda', 'Secadora de roupas', 'Geladeira', 'Varanda térrea', 'Secador de cabelo', 'Cozinha', 'Churrasqueira', 'Mesa de jantar', 'Fogão']
10841351;75;1084135102;Sobrado pé na areia em Perequê AAF1974;Porto Belo;holiday_home;Casa de 4 Quartos;240.0;['Tomada perto da cama', 'Fogão', 'Área para refeições', 'Micro-ondas', 'Sofá', 'Vaso sanitário', 'Churrasqueira', 'Chuveiro', 'Ar-condicionado', 'Roupa de cama', 'Internet', 'Secador de cabelo', 'Máquina de café', 'Utensílios de cozinha', 'Sofá-cama', 'Torradeira', 'Geladeira', 'Travesseiro comum', 'Guarda-roupa ou armário', 'Vista do mar', 'Papel higiênico', 'Ferro de passar roupa', 'Arara para roupas', 'Mesa de jantar', 'Independente', 'Banheiro privativo', 'Cozinha', 'Cesto de lixo', 'Varanda', 'Forno', 'Andares superiores acessíveis por elevador', 'Toalhas', 'Taças de vinho', 'TV', 'Chave de acesso', 'Máquina de lavar roupas']
10841089;76;1084108902;Apartamento incrível em Imbituba-SC MAZ030;Imbituba;apartment;Apartamento;70.0;['Área de estar', 'Fogão', 'Ferro de passar roupa', 'Churrasqueira', 'Cozinha', 'TV', 'Cesto de lixo', 'Utensílios de cozinha', 'Banheiro privativo', 'Toalhas', 'Chuveiro', 'Chaleira elétrica', 'Ar-condicionado', 'Área para refeições', 'Geladeira', 'Secador de cabelo', 'Varanda', 'Forno', 'Sofá', 'Guarda-roupa ou armário', 'Micro-ondas', 'Vaso sanitário', 'Mesa de jantar']
10840006;77;1084000602;Apto 8min do Centro Poços de Caldas-MG MBI022;Poços de Caldas;apartment;Apartamento;87.0;['Guarda-roupa ou armário', 'Área de estar', 'Utensílios de cozinha', 'Chuveiro', 'Área para refeições', 'Varal para secar roupas', 'Ferro de passar roupa', 'Toalhas', 'TV', 'Chaleira elétrica', 'Chaleira/cafeteira', 'Sofá', 'Vaso sanitário', 'Cozinha', 'Forno', 'Secador de cabelo', 'Mesa de jantar', 'Fogão', 'Roupa de cama', 'Banheiro privativo', 'Varanda', 'Andares superiores acessíveis somente por escada', 'Geladeira', 'Cesto de lixo']
10839764;78;1083976402;Apto elegante com piscina e churrasqueira RCP202;Florianópolis;apartment;Apartamento;73.0;['Mesa de jantar', 'Ferro de passar roupa', 'Varal para secar roupas', 'Cesto de lixo', 'Secador de cabelo', 'Chuveiro', 'Área de estar', 'Fogão', 'Secadora de roupas', 'Geladeira', 'Micro-ondas', 'Churrasqueira', 'Área para refeições', 'Varanda', 'Máquina de café', 'Roupa de cama', 'Vaso sanitário', 'Taças de vinho', 'Internet', 'TV', 'Toalhas', 'Guarda-roupa ou armário', 'Utensílios de cozinha', 'Travesseiro comum', 'Banheiro privativo', 'Cozinha', 'Sofá', 'Forno', 'Ar-condicionado', 'Máquina de lavar roupas']
10836368;79;1083636802;Studio aconchegante em Trancoso-BA SNO608;Porto Seguro;apartment;Apartamento;30.0;['Chuveiro', 'Mesa de jantar', 'Frigobar', 'Ar-condicionado', 'Banheiro privativo', 'TV', 'Área para refeições', 'Vaso sanitário', 'Toalhas', 'Cesto de lixo', 'Cozinha compacta', 'Andares superiores acessíveis somente por escada', 'Utensílios de cozinha', 'Roupa de cama']
10835967;80;1083596702;Apto no centro com jacuzzi RRI103;Florianópolis;apartment;Apartamento;132.0;['Geladeira', 'Arara para roupas', 'Máquina de café', 'Micro-ondas', 'TV', 'Acessível por elevador', 'Ar-condicionado', 'Cozinha', 'Chave de acesso', 'Independente', 'Cesto de lixo', 'Sofá', 'Máquina de lavar roupas', 'Utensílios de cozinha', 'Varal para secar roupas', 'Banheiro privativo', 'Churrasqueira', 'Forno', 'Fogão', 'Toalhas', 'Varanda', 'Taças de vinho', 'Travesseiro comum', 'Secadora de roupas', 'Roupa de cama', 'Jacuzzi', 'Torradeira', 'Papel higiênico', 'Guarda-roupa ou armário', 'Chuveiro', 'Ferro de passar roupa', 'Secador de cabelo', 'Área para refeições', 'Internet', 'Vaso sanitário', 'Mesa de jantar', 'Tomada perto da cama']
10835811;81;1083581102;Casa de férias com piscina e churrasqueira PRP001;Arraial d'Ajuda;holiday_home;Villa Deluxe;101.0;['Banheiro privativo', 'Varal para secar roupas', 'Móveis na área externa', 'Toalhas', 'Varanda térrea', 'Internet', 'Micro-ondas', 'Toda a unidade localizada no térreo', 'Fogão', 'TV', 'Roupa de cama', 'Secador de cabelo', 'Varanda', 'Chuveiro', 'Forno', 'Geladeira', 'Sofá', 'Taças de vinho', 'Travesseiro comum', 'Mesa de jantar', 'Área para refeições', 'Máquina de café', 'Cesto de lixo', 'Vaso sanitário', 'Máquina de lavar roupas', 'Cozinha', 'Utensílios de cozinha', 'Ar-condicionado', 'Ferro de passar roupa', 'Churrasqueira', 'Guarda-roupa ou armário']
10835335;82;1083533502;Apto no Alto Bueno LQS;Goiânia;apartment;Apartamento;79.0;['Torradeira', 'Roupa de cama', 'Produtos de limpeza', 'Micro-ondas', 'Sofá', 'Ferro de passar roupa', 'Chuveiro', 'Garrafa de água', 'Fogão', 'Banheiro privativo', 'Utensílios de cozinha', 'Shampoo', 'Forno', 'Papel higiênico', 'Máquina de lavar roupas', 'Arara para roupas', 'Máquina de café', 'Canais a cabo', 'Ar-condicionado', 'Geladeira', 'Área de estar', 'Cozinha', 'Produtos de higiene pessoal gratuitos', 'Secador de cabelo', 'Cesto de lixo', 'Internet', 'Toalhas', 'TV']
10835180;84;1083518002;Casa aconchegante a 6min da praia RJV059;Porto Seguro;holiday_home;Casa de Temporada;54.0;['Varal para secar roupas', 'Varanda', 'Utensílios de cozinha', 'Travesseiro comum', 'Máquina de café', 'Fogão', 'Torradeira', 'Ar-condicionado', 'Secador de cabelo', 'Área para refeições', 'Cesto de lixo', 'Mesa de jantar', 'Chave de acesso', 'Cozinha', 'Forno', 'Internet', 'Área de estar', 'Micro-ondas', 'Toda a unidade localizada no térreo', 'Taças de vinho', 'Roupa de cama', 'Geladeira', 'Tomada perto da cama', 'Banheiro privativo', 'TV', 'Papel higiênico', 'Arara para roupas', 'Sofá', 'Ferro de passar roupa', 'Guarda-roupa ou armário', 'Chuveiro', 'Vaso sanitário', 'Independente', 'Toalhas']
10835024;85;1083502402;Apartamento próximo ao Lago - Brasília - PLN0415;Brasília;apartment;Apartamento;39.0;['Máquina de café', 'Secador de cabelo', 'Sofá-cama', 'Arara para roupas', 'Guarda-roupa ou armário', 'Utensílios de cozinha', 'Área de estar', 'Ar-condicionado', 'Ferro de passar roupa', 'Shampoo', 'Produtos de limpeza', 'Independente', 'Internet', 'Geladeira', 'Torradeira', 'Banheiro privativo', 'Cesto de lixo', 'Fogão', 'Garrafa de água', 'Toalhas', 'Cozinha', 'Papel higiênico', 'TV', 'Área para refeições', 'Produtos de higiene pessoal gratuitos', 'Roupa de cama', 'Micro-ondas']
10834897;86;1083489702;3 Quartos no Evian Thermas Residence - ETHA604;Caldas Novas;apartment;Apartamento;50.0;['Varanda', 'Fogão', 'Cozinha', 'Shampoo', 'Torradeira', 'Geladeira', 'Utensílios de cozinha', 'Área de estar', 'Garrafa de água', 'Cesto de lixo', 'Secador de cabelo', 'Forno', 'Área para refeições', 'TV', 'Produtos de higiene pessoal gratuitos', 'Toalhas', 'Produtos de limpeza', 'Banheiro privativo', 'Arara para roupas', 'Internet', 'Sofá', 'Roupa de cama', 'Ar-condicionado', 'Papel higiênico', 'Guarda-roupa ou armário', 'Ferro de passar roupa', 'Micro-ondas']
10834832;87;1083483202;Flat em Aguas Claras - Brasília - MOO2010;Águas Claras;apartment;Apartamento;28.0;['Banheiro privativo', 'Torradeira', 'Guarda-roupa ou armário', 'Papel higiênico', 'Cesto de lixo', 'Utensílios de cozinha', 'Área para refeições', 'Fogão', 'Geladeira', 'Ferro de passar roupa', 'Internet', 'Toalhas', 'Garrafa de água', 'Máquina de lavar roupas', 'TV', 'Arara para roupas', 'Shampoo', 'Cozinha', 'Máquina de café', 'Produtos de higiene pessoal gratuitos', 'Sofá-cama', 'Sofá', 'Roupa de cama', 'Secador de cabelo']
10831453;88;1083145302;Flat no Comfort Suítes Brasília - COA0314;Brasília;apartment;Apartamento;50.0;['Toalhas', 'Roupa de cama', 'Cesto de lixo', 'Cozinha', 'Ar-condicionado', 'Canais a cabo', 'Secador de cabelo', 'Shampoo', 'Guarda-roupa ou armário', 'Mesa de trabalho', 'Máquina de café', 'Papel higiênico', 'Arara para roupas', 'Geladeira', 'Micro-ondas', 'Banheiro privativo', 'TV', 'Internet', 'Utensílios de cozinha']
10831315;89;1083131502;Piscina Incrível no Taguá Life - TAGF0207;Taguatinga;apartment;Apartamento;50.0;['Cesto de lixo', 'Área de estar', 'Geladeira', 'Sofá', 'Garrafa de água', 'Toalhas', 'Micro-ondas', 'Internet', 'Chuveiro', 'Vaso sanitário', 'TV', 'Utensílios de cozinha', 'Ar-condicionado', 'Banheiro privativo', 'Produtos de limpeza', 'Ferro de passar roupa', 'Varanda', 'Travesseiro comum', 'Fogão', 'Tomada perto da cama', 'Roupa de cama', 'Chave de acesso', 'Papel higiênico', 'Independente', 'Torradeira', 'Shampoo', 'Cozinha']
10830416;90;1083041602;Apto com churrasqueira a 300m do mar SUN802;Itapema;apartment;Apartamento;150.0;['Máquina de lavar roupas', 'Independente', 'Toalhas', 'TV', 'Internet', 'Torradeira', 'Secadora de roupas', 'Ferro de passar roupa', 'Banheiro privativo', 'Roupa de cama', 'Sofá', 'Cozinha', 'Travesseiro comum', 'Tomada perto da cama', 'Geladeira', 'Cesto de lixo', 'Micro-ondas', 'Taças de vinho', 'Arara para roupas', 'Vaso sanitário', 'Secador de cabelo', 'Fogão', 'Ar-condicionado', 'Vista da cidade', 'Utensílios de cozinha', 'Acessível por elevador', 'Chuveiro', 'Churrasqueira', 'Área de estar', 'Papel higiênico', 'Vista do mar', 'Forno', 'Mesa de jantar', 'Varal para secar roupas', 'Chave de acesso', 'Área para refeições', 'Guarda-roupa ou armário']
10830337;91;1083033702;Apartamento incrível em Ilhéus-BA PDC301;Ilhéus;apartment;Apartamento;60.0;['Mesa de jantar', 'TV', 'Chuveiro', 'Guarda-roupa ou armário', 'Máquina de lavar roupas', 'Cozinha', 'Utensílios de cozinha', 'Área para refeições', 'Vaso sanitário', 'Secador de cabelo', 'Sofá-cama', 'Geladeira', 'Toalhas', 'Ar-condicionado', 'Ferro de passar roupa', 'Micro-ondas', 'Fogão', 'Roupa de cama', 'Cesto de lixo', 'Forno', 'Banheiro privativo', 'Andares superiores acessíveis somente por escada']
10828972;92;1082897202;TRE - Casas de férias próximas a Praia do Muta;Santa Cruz Cabrália;holiday_home;Apartamento;80.0;['Toda a unidade localizada no térreo', 'Mesa de jantar', 'Móveis na área externa', 'Sofá', 'Micro-ondas', 'Forno', 'Área para refeições', 'Vaso sanitário', 'TV', 'Taças de vinho', 'Fogão', 'Geladeira', 'Guarda-roupa ou armário', 'Roupa de cama', 'Ar-condicionado', 'Andares superiores acessíveis somente por escada', 'Varanda', 'Ferro de passar roupa', 'Chuveiro', 'Banheiro privativo', 'Cesto de lixo', 'Extintor de incêndio', 'Utensílios de cozinha', 'Toalhas', 'Internet', 'Cozinha', 'Travesseiro comum', 'Área de estar', 'Vista', 'Área de refeições externa', 'Varal para secar roupas', 'Churrasqueira']
10828791;96;1082879102;Apto em cond c piscina a beira mar TAU214;Maceió;apartment;Apartamento;45.0;['Acessível por elevador', 'Internet', 'Sofá', 'Vaso sanitário', 'Tomada perto da cama', 'Torradeira', 'Independente', 'Mesa de jantar', 'Arara para roupas', 'Área para refeições', 'TV', 'Papel higiênico', 'Varal para secar roupas', 'Área de estar', 'Utensílios de cozinha', 'Ar-condicionado', 'Geladeira', 'Banheiro privativo', 'Sofá-cama', 'Secador de cabelo', 'Forno', 'Toalhas', 'Chave de acesso', 'Roupa de cama', 'Guarda-roupa ou armário', 'Travesseiro comum', 'Varanda', 'Taças de vinho', 'Ferro de passar roupa', 'Chuveiro', 'Cesto de lixo', 'Micro-ondas', 'Cozinha', 'Fogão']
10825627;97;1082562702;Onix Bueno Residence - ONX;Goiânia;apartment;Apartamento;;['Arara para roupas', 'Cozinha', 'Utensílios de cozinha', 'TV', 'Ar-condicionado', 'Roupa de cama', 'Banheiro privativo', 'Ferro de passar roupa']
10823741;115;1082374102;Casa para família em Arraial d'Ajuda-BA RCJ149;Arraial d'Ajuda;holiday_home;Villa Deluxe;200.0;['Utensílios de cozinha', 'Varal para secar roupas', 'Geladeira', 'Roupa de cama', 'Toalhas', 'TV', 'Sofá', 'Ar-condicionado', 'Banheiro privativo', 'Área para refeições', 'Chuveiro', 'Guarda-roupa ou armário', 'Cozinha', 'Fogão', 'Toda a unidade localizada no térreo', 'Vaso sanitário', 'Secador de cabelo', 'Cesto de lixo', 'Forno', 'Ferro de passar roupa']
10813728;116;1081372802;Casa com belo espaço e piscina ALS007;Porto Seguro;holiday_home;Casa de 4 Quartos;120.0;['TV', 'Vaso sanitário', 'Vista do jardim', 'Fogão', 'Arara para roupas', 'Utensílios de cozinha', 'Ferro de passar roupa', 'Roupa de cama', 'Varanda', 'Varal para secar roupas', 'Chave de acesso', 'Máquina de lavar roupas', 'Torradeira', 'Internet', 'Guarda-roupa ou armário', 'Sofá-cama', 'Secador de cabelo', 'Geladeira', 'Taças de vinho', 'Área para refeições', 'Independente', 'Forno', 'Banheiro privativo', 'Ar-condicionado', 'Tomada perto da cama', 'Cozinha', 'Mesa de jantar', 'Papel higiênico', 'Micro-ondas', 'Chuveiro', 'Toda a unidade localizada no térreo', 'Toalhas', 'Travesseiro comum', 'Cesto de lixo']
10813644;117;1081364402;Casa espaçosa com piscina e churrasqueira RRE269;Porto Seguro;holiday_home;Villa Deluxe;463.0;['Vaso sanitário', 'Toalhas', 'Ferro de passar roupa', 'Secador de cabelo', 'Cozinha', 'Ar-condicionado', 'Máquina de café', 'Forno', 'Micro-ondas', 'Sofá', 'Geladeira', 'Roupa de cama', 'Área para refeições', 'Área de estar', 'Travesseiro comum', 'Taças de vinho', 'Utensílios de cozinha', 'Toda a unidade localizada no térreo', 'Chuveiro', 'Mesa de jantar', 'Cesto de lixo', 'Varal para secar roupas', 'Banheiro privativo', 'Internet', 'TV', 'Churrasqueira', 'Piscina privativa', 'Fogão']
10812536;118;1081253602;Casa com churrasqueira proximo a praia RAF002;Florianópolis;holiday_home;Villa Deluxe;97.0;['Toalhas', 'Travesseiro comum', 'Roupa de cama', 'Área para refeições', 'Banheiro privativo', 'Varanda', 'Ferro de passar roupa', 'Chuveiro', 'Churrasqueira', 'Mesa de jantar', 'Varal para secar roupas', 'Taças de vinho', 'Internet', 'Sofá', 'Cozinha', 'Fogão', 'Micro-ondas', 'Guarda-roupa ou armário', 'Máquina de lavar roupas', 'Cesto de lixo', 'Geladeira', 'Extintor de incêndio', 'Vaso sanitário', 'Arara para roupas', 'Utensílios de cozinha', 'TV', 'Forno', 'Chaleira/cafeteira', 'Ar-condicionado']
10812173;119;1081217302;Asa Norte, Brasília - NOR;Brasília;apartment;Apartamento;;['Torradeira', 'Internet', 'Produtos de limpeza', 'Cozinha', 'Ar-condicionado', 'Máquina de lavar roupas', 'Secador de cabelo', 'Utensílios de cozinha', 'Arara para roupas', 'Varal para secar roupas', 'Fogão', 'Roupa de cama', 'Garrafa de água', 'Máquina de café', 'Cesto de lixo', 'Toalhas', 'Papel higiênico', 'TV', 'Micro-ondas', 'Sofá-cama', 'Produtos de higiene pessoal gratuitos', 'Geladeira', 'Shampoo', 'Ferro de passar roupa', 'Banheiro privativo', 'Guarda-roupa ou armário']
10809129;125;1080912902;Apto na Praia de Canasvieiras Floripa-SC LBM401;Florianópolis;apartment;Apartamento;80.0;['Varal para secar roupas', 'Guarda-roupa ou armário', 'Roupa de cama', 'Fogão', 'Forno', 'Vaso sanitário', 'Chuveiro', 'TV', 'Micro-ondas', 'Máquina de lavar roupas', 'Ar-condicionado', 'Banheiro privativo', 'Cesto de lixo', 'Ferro de passar roupa', 'Toalhas', 'Geladeira', 'Sofá', 'Área para refeições', 'Cozinha', 'Mesa de jantar', 'Utensílios de cozinha']
10808966;126;1080896602;Rancho -RGB;Hidrolândia;farm_holiday;Quarto Duplo Standard;;['Papel higiênico', 'Arara para roupas', 'TV', 'Geladeira', 'Área de estar', 'Cesto de lixo', 'Produtos de higiene pessoal gratuitos', 'Roupa de cama', 'Varanda', 'Toalhas', 'Banheiro privativo']
10808952;130;1080895202;Ap de 3 quartos no Jardim Goias - MFL1802;Goiânia;apartment;Apartamento;89.0;['Geladeira', 'Internet', 'Vaso sanitário', 'Forno', 'TV', 'Taças de vinho', 'Fogão', 'Micro-ondas', 'Área para refeições', 'Papel higiênico', 'Travesseiro comum', 'Máquina de café', 'Cesto de lixo', 'Máquina de lavar roupas', 'Utensílios de cozinha', 'Secador de cabelo', 'Produtos de limpeza', 'Varal para secar roupas', 'Chuveiro', 'Toalhas', 'Guarda-roupa ou armário', 'Mesa de jantar', 'Sofá', 'Banheiro privativo', 'Ferro de passar roupa', 'Ar-condicionado', 'Cozinha', 'Roupa de cama']
10808835;131;1080883502;Lindo apto próx ao Centro Histórico PEP705;Porto Alegre;apartment;Apartamento;46.0;['Banheiro privativo', 'Cozinha', 'Torradeira', 'Independente', 'Guarda-roupa ou armário', 'Sofá', 'Utensílios de cozinha', 'Forno', 'Vaso sanitário', 'Tomada perto da cama', 'Geladeira', 'Arara para roupas', 'Internet', 'Roupa de cama', 'Acessível por elevador', 'Secador de cabelo', 'Cesto de lixo', 'Área para refeições', 'Toalhas', 'Ferro de passar roupa', 'TV', 'Taças de vinho', 'Travesseiro comum', 'Fogão', 'Chuveiro', 'Micro-ondas', 'Mesa de jantar', 'Chave de acesso', 'Papel higiênico', 'Ar-condicionado']
10808830;132;1080883002;Apto incrível em Balneário Camboriú-SC EGV302;Balneário Camboriú;apartment;Apartamento;116.0;['Toalete adicional', 'Varal para secar roupas', 'Varanda', 'Mesa de jantar', 'Sofá-cama', 'Vaso sanitário', 'Toalhas', 'Cozinha', 'Cesto de lixo', 'Roupa de cama', 'Área para refeições', 'Churrasqueira', 'Ferro de passar roupa', 'Área de estar', 'Fogão', 'Forno', 'Chuveiro', 'TV', 'Utensílios de cozinha', 'Máquina de lavar roupas', 'Guarda-roupa ou armário', 'Geladeira', 'Micro-ondas', 'Banheiro privativo', 'Ar-condicionado']
10808368;133;1080836802;Studio bem localizado no centro de Floripa EVA105;Florianópolis;apartment;Apartamento;23.0;['Torradeira', 'Chuveiro', 'Papel higiênico', 'Mesa de jantar', 'Forno', 'Cozinha', 'Guarda-roupa ou armário', 'Roupa de cama', 'Micro-ondas', 'Banheiro privativo', 'Cesto de lixo', 'Taças de vinho', 'Fogão', 'TV', 'Acessível por elevador', 'Máquina de café', 'Vaso sanitário', 'Vista da cidade', 'Sofá-cama', 'Travesseiro comum', 'Utensílios de cozinha', 'Toalhas', 'Tomada perto da cama', 'Secador de cabelo', 'Independente', 'Internet', 'Geladeira', 'Arara para roupas', 'Ar-condicionado', 'Chave de acesso']
